title,overview,release_date,runtime,genres,poster,vote_average,popularity,category
전설의 고향,"고요한 호수를 흔드는 어린 자매의 비명이 울려퍼진다. 빠진 것은 둘이었으나, 살아나온 것은 언니뿐. 한날 한시에 태어나 똑같은 얼굴로 살아온 쌍둥이자매의 운명은 이렇게 어긋난다.  십년 후, 어스름한 안개 깊은 곳에서 처녀의 흐느낌이 들려오던 밤에 한 선비가 죽임을 당한다. 우연이었을까… 바로 그날 십년 동안 잠들어있던 쌍둥이언니가 깨어난다. 아니, 십년을 기다려온 죽은 동생이 돌아온 것일지도!  똑같이 아름다웠던 자매의 얼굴이 두 모습으로 깨어난 날부터 마을의 비극이 시작되고, 조선시대의 한 평화로운 마을은 도저히 사람의 짓이라 상상할 수 없는 죽음의 행렬을 목도하게 된다. 흰 소복, 바닥까지 끌리는 젖은 머리카락, 창백한 눈빛을 한 그녀의 흔적은 살아있는 사람들을 공포로 몰아넣는데…",2007-05-23,95,"공포, 미스터리",https://image.tmdb.org/t/p/w500/sj8QXcUWlTcZbNK15TMaw3ytTMd.jpg,5.9,0.9378,MOVIE
전설의 주먹,"학창시절, 화려한 무용담들을 남기며 학교를 평정했던 파이터들 중 진짜 최강자는 누구였을까?  한때 ‘전설’이라 불렸던 그들이 맞붙어 승부를 가리는 TV파이트 쇼 ‘전설의 주먹’.  세월 속에 흩어진 전국 각지의 파이터들이 하나 둘씩 등장하고, 쇼는 이변을 속출하며 뜨겁게  달아오른다. 그리고 화제 속에 등장한 전설의 파이터 세 사람에 전국민의 시선이 집중된다.",2013-04-10,153,"액션, 드라마",https://image.tmdb.org/t/p/w500/tUHXwPa8F4R8geRiXWpAOXGbk1I.jpg,7.093,2.0934,MOVIE
전우치,"500년 전 조선시대. 전설의 피리 만파식적이 요괴 손에 넘어가 세상이 시끄럽자, 신선들은 당대 최고의 도인 천관대사와 화담에게 도움을 요청해 요괴를 봉인하고, '만파식적‘을 둘로 나눠 두 사람에게 각각 맡긴다. 한편, 천관대사의 망나니 제자 전우치가 둔갑술로 임금을 속여 한바탕 소동을 일으키자, 신선들은 화담과 함께 천관대사를 찾아간다. 그러나 천관대사는 누군가에게 살해당하고 피리 반쪽이 사라졌다! 범인으로 몰린 전우치는 신선들에 의해 자신의 개 초랭이와 함께 그림족자에 봉인된다. 요괴 잡는 도사도 어느덧 전설이 된 2009년 서울. 어찌된 일인지 과거 봉인된 요괴들이 하나 둘 다시 나타나 세상을 어지럽힌다. 이제는 신부, 중, 점쟁이로 제각각 은둔생활을 즐기던 신선들은 다시 모여 화담을 찾지만, 500년 전 수행을 이유로 잠적한 그는 생사조차 알 수 없다. 고심 끝에 신선들은 박물관 전시품이 된 그림족자를 찾아 전우치와 초랭이를 불러낸다. 요괴들을 잡아 오면 봉인에서 완전히 풀어주겠다는 제안에 마지 못해 요괴 사냥에 나선 전우치. 그러나 전우치는 요괴사냥은 뒷전인 채 달라진 세상구경에 바쁘고, 한 술 더 떠 과거 첫눈에 반한 여인과 똑같은 얼굴을 한 서인경을 만나 사랑놀음까지 시작한다. 전우치 때문에 골치를 앓는 신선들 앞에 때마침 화담이 나타나지만, 화담은 만파식적의 행방을 두고 전우치와 대적하는데…",2009-12-23,136,"모험, 액션, 코미디, 판타지",https://image.tmdb.org/t/p/w500/48QvXMsVeNlEEL55jUixVnX09KS.jpg,6.8,2.4899,MOVIE
절정,"Lee Yook-Sa (Kim Dong-Wan) was a poet and fighter for the Korean independence movement. He died at the age 40 at a prison in Beijing, China.",2011-08-15,60,,,2,0.9307,MOVIE
점쟁이들,"점쟁이들의 리더이자 귀신 쫓는 점쟁이 박선생, 공학박사 출신의 과학 하는 점쟁이 석현, 탑골공원에서 활동중인 귀신 보는 점쟁이 심인, 사물을 통해 과거 보는 점쟁이 승희, 미래를 보는 초딩 점쟁이 월광, 그리고 사건을 취재를 위해 이들과 함께 하는 특종 전문 기자 찬영까지…  이들이 마주하게 된 엄청난 저주! 그리고 마을 사람들이 숨기고 있는 비밀! 점쟁이들은 누구도 해결 못한 울진리의 미스터리를 풀 수 있을까?",2012-10-03,119,"모험, 판타지, 코미디, 미스터리",https://image.tmdb.org/t/p/w500/uv7KJQvLqvT6sIXsP4RsuIapQXa.jpg,6.1,1.2108,MOVIE
정글피쉬,Based on a true story that depicts the pressures placed on students to achieve and gain admission to prestigious colleges and universities.,2008-05-15,58,"드라마, 미스터리",https://image.tmdb.org/t/p/w500/wIyHFARfYF9WHD3HpnYtjNupfdF.jpg,3,0.7079,MOVIE
정글쥬스,"어느 햇빛 좋은 날. 기태와 철수는 고물차 본네뜨 위에서 하드를 먹고 있었다. 지나가던 누나들의 몸매도 착하고, 평소 해병대 나왔음을 누누히 강조하던 악어형은 예비군 가버리고, 기분 좋은 날, 땅개형님이 악어형님을 찾았다. 악어형님은 이미 떠나고 없는데 일할 사람이 필요하다나. 그래서, 둘은 민철 형님의 마약거래에 따라 나선다. 그때부터 일은 좃나게 꼬인다. 마약가루는커녕 밀가루도 본적 없는데, 민철형님이 잃어버린 마약값 2천만원을 기태와 철수가 토해내야 하는 억울한 상황이 발생한 것이다. 2천만원을 구하기 위해 뺑이치고 있는 와중에, 그 문제의 마약봉지가 떡하니 굴러들어온다. 상황은 자연스럽게 기태와 철수가 마약을 훔친 걸로 되어가고.. 에이, 씨발!  어쨌든 일이 이렇게 된 마당에 둘은 일단 튀기로 했다. 짧은 인생, 이런 일이 두 번은 벌어지지 않을 거니까. 그리하여 그들도 영화 역사적으로 유래 깊고, 인기도 많았던 '도망 2인조'가 된다. 델마와 루이스, 부치 캐시디, 선댄스 키드 같은 환상의 커플들 말이다.",2002-03-22,103,"액션, 코미디",https://image.tmdb.org/t/p/w500/8ACQjakqzdWwN56825CiRQR4Sf4.jpg,6.333,0.998,MOVIE
정직한 후보,"국민들 앞에서는 서민의 일꾼을 자처하는 둘도 없이 청렴하고 믿음직한 국회의원처럼 보이지만, 실상은 서민을 자신의 일꾼으로 여기며 4선 당선을 위해서라면 거짓말을 옵션이 아닌 필수로 여기는, 거짓말이 제일 쉬운 국회의원 주상숙에게 청천벽력이 떨어진다. 선거를 앞둔 어느 날 하루아침에 거짓말은 1도 할 수 없는 진실의 주둥이를 갖게 된 것. 최고의 무기인 거짓말을 잃자 그녀의 인생은 송두리째 흔들리게 되는데…",2020-02-12,104,코미디,https://image.tmdb.org/t/p/w500/nBUBlEYaJEaTRFGefPHpoFU7AvS.jpg,6.3,1.4623,MOVIE
정직한 후보 2,"서울시장 선거에서 떨어지며 쫄딱 망한 백수가 된 주상숙은 우연히 바다에 빠진 한 청년을 구한 일이 뉴스를 타며 고향에서 화려한 복귀의 기회를 잡는다. 하지만 정직하면 할수록 바닥으로 곤두박질치는 지지율 앞에 다시 뻥쟁이로 돌아간 그 순간, 주상숙에게 운명처럼 찾아온 진실의 주둥이! 이번엔 주상숙의 비서실장 박희철까지 주둥이가 쌍으로 털리게 되는데...",2022-09-28,106,코미디,https://image.tmdb.org/t/p/w500/jQotnmACkRfxiITgdKaAEZS5pyZ.jpg,6.3,1.2692,MOVIE
조류인간,"15년 전, 아내가 사라졌다.  유명 소설가인 ‘정석’은 작품활동도 중단한 채 사라진 아내의 행방을 쫓고 있다.  그런 정석에게 갑자기 나타난 묘령의 여인 ‘소연’은 아내를 찾기 위한 길잡이가 되어주겠다고 제안한다.  어딘가 다른 비밀을 품고 있는 듯한 ‘소연’이 의심스럽지만,  15년째 정처 없이 떠돌기만 하던 ‘정석’은 그녀와의 동행을 받아들인다.  그리고 또 다시 나타난 낯선 이들의 방문.  유사한 케이스로 가족, 연인을 잃은 실종자 가족을 만나게 된 ‘정석’은  모든 사건의 연결고리인 ‘이은호’라는 사내의 존재를 알게 된다.  ‘이은호’를 쫓기 시작한 ‘정석’은 그를 만나기 위해 ‘수상한 관문’들을 통과해나가고,  그 실체에 다가가면 다가갈수록 사라진 아내를 둘러싼 믿을 수 없는 진실과 마주하게 되는데…",2014-09-28,112,드라마,https://image.tmdb.org/t/p/w500/7b10W9SMQzElg559TQ7O32MbcEA.jpg,5.6,1.0339,MOVIE
조선마술사,"평안도 최대 유곽 물랑루의 자랑이자 의주의 보배인 조선 최고의 마술사 환희. 하지만 어린 시절, 청나라 마술사 귀몰에게서 학대 받았던 기억으로 늘 난봉꾼처럼 삐뚤어져있다. 그런 그를 이해하는 것은 귀몰의 손에서 함께 도망친 의누이 보음 뿐. 한편, 청명은 사행단의 호위무사 안동휘와 함께 청나라의 11번째 왕자빈으로 혼례를 치르러 가던 중 의주에 머물게 되고, 우연히 마주친 환희에게 운명처럼 끌리게 된다. 청명이 공주일거라고는 꿈에도 생각 못한 환희 역시 처음 느낀 감정에 다른 사람처럼 변해간다. 하지만 이들의 사랑이 채 피어나기도 전에 과거의 악연에 앙심을 품은 귀몰이 복수를 위해 환희를 찾아오고 청명이 가지고 있던 청나라에 올릴 진상품을 노린 자들의 음모가 더해지면서 위험의 그림자가 점점 그들을 조여오는데…",2015-12-30,122,"드라마, 로맨스, 판타지",https://image.tmdb.org/t/p/w500/vZJjSTa1XRfVRM5kbG04BqJDzkc.jpg,6.1,1.2804,MOVIE
조선명탐정: 각시투구꽃의 비밀,"정조 16년, 공납 비리를 숨기려는 관료들의 음모를 짐작한 정조는 조선 제일의 명탐정에게 사건의 배후를 찾으라는 밀명을 내린다. 수사 첫날부터 자객의 습격을 받은 명탐정은 개장수 서필의 도움으로 위기를 모면하게 되고, 서필과 함께 사건의 결정적 단서인 각시투구꽃을 찾아 적성으로 향하게 된다. 그 곳에서 그들은 조선의 상단을 주름잡으며 사건의 열쇠를 쥐고 있는 한객주를 만나게 되는데…",2011-01-27,115,"미스터리, 액션, 역사, 코미디, 범죄",https://image.tmdb.org/t/p/w500/pdyhragONgpsse4WlEcfgzxm2E8.jpg,6.5,1.6105,MOVIE
조선명탐정: 사라진 놉의 딸,"정조 19년. 한때는 왕의 밀명을 받던 특사였으나 무슨 이유인지 왕에게 미운 털이 박혀 외딴 섬에 유배되어 버린 조선 제일의 명탐정 김민. 찾아오는 이라곤 지난 날 함께 했던 파트너 서필과  매일 같이 동생을 찾아달라며 오는 어린 소녀뿐이다. 그러던 중 김민은 조선 전역에 불량은괴가 유통되고 있다는 소식을 접하게 되고, 이로 인해 잠자고 있던 탐정 본능이 꿈틀거리기 시작한다. 결국 유배지 이탈이라는 초강수를 두며  불량은괴 유통사건과 행방불명 된 소녀의 동생을 찾기 위해 본격 수사에 착수하게 된다. 사상 최초로 동시에 두 사건 해결에 나선 조선 명탐정 김민과 서필! 그러나 정체를 알 수 없는 미모의 여인 히사코로 인해 명콤비의 수사는 더욱 혼선을 빚는다.  과연 이들은 의문의 두 사건을 해결하고, 화려한 옛 영광을 되찾을 수 있을까?",2015-02-11,125,"액션, 미스터리, 코미디",https://image.tmdb.org/t/p/w500/1Yjf6FBOqPCrgZj5XyRXB3h0CjX.jpg,6.44,1.6337,MOVIE
조선명탐정: 흡혈괴마의 비밀,"기이한 불에 사람들이 타 죽는 미스터리한 사건이 계속되자 명탐정 김민과 파트너 서필이 다시 뭉친다.  그러던 중 사건 현장에서 자꾸 의문의 여인과 마주치게 되고,  직감적으로 그녀와 사건이 관련되어 있음을 느낀 명탐정 콤비는 의문의 여인과 함께 사건을 쫓기 시작한다.  범인이 남긴 단서들로 다음 목표물을 찾아낸 세 사람,  하지만 정체를 알 수 없는 남자 흑도포와 의문의 자객들이 세 사람의 수사를 방해하기 시작하는데…  모든 귀(鬼)들의 힘이 가장 세지는 보름!  만월에 열리는 달맞이 연회에 일어날 다섯 번째 살인을 막아라!",2018-02-08,120,"코미디, 범죄, 액션, 미스터리",https://image.tmdb.org/t/p/w500/3riRNTtxeyTEhVtvYIzZo2J8QLz.jpg,6,1.639,MOVIE
조선주먹,"일제강점기, 조선 학생 주먹 1인자 강일과 민족 모임 반일독서회를 해체시키려는 야쿠자 겐지 일당과의 대결을 그린 영화. 일제강점기. 일본인에게 누나를 잃은 강일은 복수를 다짐하며 세력을 키워나간다. 결국 조선 최고의 주먹이 된 강일은 반일 독서회를 해체시키려는 야쿠자 겐지 일당과 맞서기 시작한다.",2020-04-09,91,액션,https://image.tmdb.org/t/p/w500/ogEUyRzsxEz2JA6qfsmlbdxIohk.jpg,0,0.7073,MOVIE
조작된 도시,"게임 세계 속에서는 완벽한 리더지만 현실에서는 평범한 백수인 권유.  PC방에서 우연히 휴대폰을 찾아 달라는 낯선 여자의 전화를 받게 되고 이후, 영문도 모른 채 그녀를 잔인하게 살해한 범인으로 몰리게 된다. 모든 증거는 짜맞춘 듯 권유를 범인이라 가리키고,  아무도 그의 결백을 믿어주지 않는 가운데 권유의 게임 멤버이자 초보 해커인 여울은 이 모든 것이 단 3분 16초 동안, 누군가에 의해 완벽하게 조작되었음을 알게 된다. 특수효과 전문 데몰리션을 비롯 게임 멤버가 모두 모여 자신들만의 새로운 방식으로 사건의 실체를 추적해나가기 시작하고, 조작된 세상에 맞서기 위한 짜릿한 반격에 나서는데...",2017-02-09,126,"액션, 스릴러, 범죄",https://image.tmdb.org/t/p/w500/v2TRu7tQ8LKHOwfusckYjHvXiya.jpg,7.649,4.9815,MOVIE
조폭 마누라,"조폭계의 살아있는 전설, 차은진. 가위하나로 절대 남성지대인 암흑가를 평정한 그녀지만 어린 시절 고아원에서 헤어졌던 언니에 대한 아픈 기억이 있다. 우여곡절 끝에 언니를 다시 만나지만 그녀는 이미 위암 말기 환자다. 이에 은진은, 언니의 마지막 소원을 위해 팔자에도 없는 결혼을 감행하는데... 동사무소 말단 직원으로 무려 58회의 맞선을 보고도 번번히 에프터 신청을 받지 못하는 남자 강수일. 어느 날 은진의 부하들과 우연히 마주친 그는 어리버리하게 생겼다는 이유 하나로 보스의 남편감으로 발탁(?)된다. 신부가 조폭인지도 모르고 마냥 신혼의 단꿈에 젖어있던 수일. 그러나 그런 그를 기다리는 것은 집안 살림은 고사하고 잠자리마저 거부하며 걸핏하면 발차기로 대응하는 새신부였으니...  은진은 그녀대로 조직 기반을 위해 벌이고 있는 부동산 사업 등으로 온전한 '마누라' 역할이 불가능한 가운데, 설상가상으로 언니마저 조카를 갖고 싶다는 폭탄같은 부탁을 한다.  그녀의 폭력적인 말투와 행동에 의심이 들기 시작한 수일이 결국 은진과 헤어질 결심을 하던 날 밤, 은진은 평소 자신들의 사업에 눈독을 들이던 백상어파와 대대적인 싸움을 벌인다. 싸움 도중 상대방의 공격에 은진이 유산하는 일이 발생하자 순진하기만 하던 수일의 꼭지는 180도로 돌고 마는데...",2001-04-19,105,"액션, 코미디",https://image.tmdb.org/t/p/w500/goC6sStC6MqtYYe1ukpd4pt7bda.jpg,5.89,2.1227,MOVIE
조폭 마누라 3,"홍콩 최고의 명문 조직 화백련 보스의 외동딸 아령. 보스 임회장은 조직간 세력다툼이 벌어지자 그녀를 한국으로 피신시키고 한국의 동방파 보스 양사장에게 딸의 안전을 부탁한다. 양사장은 밀수로나마 중국어 실력을 쌓아온 No.3 기철을 믿고 아령의 보호를 맡긴다. 아령의 실체를 전혀 모른 채 관광 가이드쯤으로 생각한 기철과 꽁치, 도미는 명문가의 후계자다운 아령의 도도함 때문에 당황스러울 뿐.  급기야 밀수용 중국어 실력에 한계를 느낀 기철은 연변처녀 연희를 급초빙하게 된다.기철과 아령 사이에서 살벌한 기운이 감도는 가운데 연희는 생존본능적인 엽기 통역을 구사하며 이들의 좌충우돌 동거에 합류한다. 그러나 아령의 목숨을 노린 킬러가 홍콩에서 한국으로 급파되면서 아령 뿐 아니라 기철 일당마저 생명의 위협을 받게 되는데…",2006-12-28,115,"코미디, 액션, 드라마",https://image.tmdb.org/t/p/w500/ugGFnkcjqzwwtQiTkCHuehBkplG.jpg,5.906,2.458,MOVIE
